concat_SatID_encodedStripId_TWindex,conflicting_strip_oppr,OpportunityStartTime,OpportunityEndTime,StripID,normalized_GlobalPriority,normalized_local_priority_due_date,normalized_Total_Priority,conflic_strip_flag_named,max_Norm_GP,max_Norm_LPDD,max_Norm_TP,this_flag_norm_GP,this_flag_norm_LLDD,this_flag_norm_TP
FF03_Order 45 - Strip 2_Area 35_1.0,"['FF03_Order 45 - Strip 0_Area 35_1.0', 'FF03_Order 45 - Strip 1_Area 35_1.0', 'FF03_Order 45 - Strip 3_Area 35_1.0']",2024-11-14 20:35:05,2024-11-14 20:35:23,Order 45 - Strip 2,750.0,908.0010839711589,484,FF03_Order 45 - Strip 0_Area 35_1.0,750.0,908.0010839711589,485,750.0,908.0010839711589,485
FF03_Order 45 - Strip 3_Area 35_1.0,"['FF03_Order 45 - Strip 0_Area 35_1.0', 'FF03_Order 45 - Strip 1_Area 35_1.0', 'FF03_Order 45 - Strip 2_Area 35_1.0']",2024-11-14 20:35:09,2024-11-14 20:35:20,Order 45 - Strip 3,750.0,908.0010839711589,483,FF03_Order 45 - Strip 0_Area 35_1.0,750.0,908.0010839711589,485,750.0,908.0010839711589,485
FF03_Order 3 - Strip 4_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:59:33,2024-11-14 18:59:52,Order 3 - Strip 4,750.0,908.0010839711589,485,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 3 - Strip 5_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:59:34,2024-11-14 18:59:50,Order 3 - Strip 5,750.0,908.0010839711589,483,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 44 - Strip 0_Area 35_1.0,"['FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:58:20,2024-11-14 18:58:45,Order 44 - Strip 0,750.0,908.0010839711589,485,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 44 - Strip 1_Area 35_1.0,"['FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:58:18,2024-11-14 18:58:51,Order 44 - Strip 1,750.0,908.0010839711589,484,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 44 - Strip 2_Area 35_1.0,"['FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:58:16,2024-11-14 18:58:49,Order 44 - Strip 2,750.0,908.0010839711589,483,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 44 - Strip 3_Area 35_1.0,"['FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:58:22,2024-11-14 18:58:47,Order 44 - Strip 3,750.0,908.0010839711589,483,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 48 - Strip 0_Area 35_1.0,"['FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:57:37,2024-11-14 18:57:55,Order 48 - Strip 0,750.0,908.0010839711589,492,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 48 - Strip 1_Area 35_1.0,"['FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:57:35,2024-11-14 18:57:54,Order 48 - Strip 1,750.0,908.0010839711589,498,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 48 - Strip 2_Area 35_1.0,"['FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0']",2024-11-14 18:57:34,2024-11-14 18:57:51,Order 48 - Strip 2,750.0,908.0010839711589,485,FF03_Order 48 - Strip 1_Area 35_1.0,750.0,908.0010839711589,498,750.0,908.0010839711589,498
FF03_Order 55 - Strip 5_Area 36_1.0,"['FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:11:04,2024-11-15 13:11:21,Order 55 - Strip 5,1000.0,752.2807943125091,552,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 56 - Strip 0_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:54,2024-11-15 13:11:10,Order 56 - Strip 0,1000.0,752.2807943125091,554,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 56 - Strip 1_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:53,2024-11-15 13:11:10,Order 56 - Strip 1,1000.0,752.2807943125091,553,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 56 - Strip 2_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:52,2024-11-15 13:11:09,Order 56 - Strip 2,1000.0,752.2807943125091,552,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 56 - Strip 3_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:52,2024-11-15 13:11:08,Order 56 - Strip 3,1000.0,752.2807943125091,552,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 58 - Strip 0_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:33,2024-11-15 13:10:49,Order 58 - Strip 0,1000.0,752.2807943125091,553,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 58 - Strip 1_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:32,2024-11-15 13:10:49,Order 58 - Strip 1,1000.0,752.2807943125091,553,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 58 - Strip 2_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:31,2024-11-15 13:10:48,Order 58 - Strip 2,1000.0,752.2807943125091,555,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 58 - Strip 3_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:31,2024-11-15 13:10:47,Order 58 - Strip 3,1000.0,752.2807943125091,559,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 59 - Strip 0_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:26,2024-11-15 13:10:42,Order 59 - Strip 0,1000.0,752.2807943125091,559,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 59 - Strip 1_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:25,2024-11-15 13:10:42,Order 59 - Strip 1,1000.0,752.2807943125091,554,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 59 - Strip 2_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:24,2024-11-15 13:10:41,Order 59 - Strip 2,1000.0,752.2807943125091,555,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 59 - Strip 3_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 0_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:10:24,2024-11-15 13:10:40,Order 59 - Strip 3,1000.0,752.2807943125091,570,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
FF03_Order 60 - Strip 0_Area 36_1.0,"['FF03_Order 55 - Strip 5_Area 36_1.0', 'FF03_Order 56 - Strip 0_Area 36_1.0', 'FF03_Order 56 - Strip 1_Area 36_1.0', 'FF03_Order 56 - Strip 2_Area 36_1.0', 'FF03_Order 56 - Strip 3_Area 36_1.0', 'FF03_Order 58 - Strip 0_Area 36_1.0', 'FF03_Order 58 - Strip 1_Area 36_1.0', 'FF03_Order 58 - Strip 2_Area 36_1.0', 'FF03_Order 58 - Strip 3_Area 36_1.0', 'FF03_Order 59 - Strip 0_Area 36_1.0', 'FF03_Order 59 - Strip 1_Area 36_1.0', 'FF03_Order 59 - Strip 2_Area 36_1.0', 'FF03_Order 59 - Strip 3_Area 36_1.0', 'FF03_Order 60 - Strip 1_Area 36_1.0', 'FF03_Order 60 - Strip 2_Area 36_1.0', 'FF03_Order 60 - Strip 3_Area 36_1.0']",2024-11-15 13:09:34,2024-11-15 13:09:50,Order 60 - Strip 0,1000.0,752.2807943125091,552,FF03_Order 59 - Strip 3_Area 36_1.0,1000.0,752.2807943125091,570,1000.0,752.2807943125091,570
